+------------------------------------------+----------------------------------------------------+---------+----------+----------+--------------------------------------------------------------+-----------------------------+-------------------------------------------------------+-----------------------------------------------------------+
| *** WARNING ***                                                                                                                                                                                                                                                                                                                                |
| The block and item IDs are dynamic and will be different on each world!                                                                                                                                                                                                                                                                        |
| DO NOT use them for anything "proper"!! (other than manual editing/fixing of raw world data or something)                                                                                                                                                                                                                                      |
| *** ALSO ***                                                                                                                                                                                                                                                                                                                                   |
| The server doesn't have a list of sub block and sub items                                                                                                                                                                                                                                                                                      |
| (= items with different damage value or blocks with different metadata).                                                                                                                                                                                                                                                                       |
| That is why the block and item list dumps only contain one entry per block/item class (separate ID) when run on a server.                                                                                                                                                                                                                      |
+------------------------------------------+----------------------------------------------------+---------+----------+----------+--------------------------------------------------------------+-----------------------------+-------------------------------------------------------+-----------------------------------------------------------+
| Mod name                                 | Registry name                                      | Item ID | Meta/dmg | Subtypes | Display name                                                 | Tool classes                | Harvest levels                                        | Ore Dict keys                                             |
| Techguns                                 | techguns:glider                                    |    5131 |        0 |    false | Glider                                                       |                             |                                                       |                                                           |
| Techguns                                 | techguns:goldenrevolver                            |    5205 |        0 |    false | Golden Revolver                                              |                             |                                                       |                                                           |
| Techguns                                 | techguns:grenadelauncher                           |    5217 |        0 |    false | Grenade Launcher                                             |                             |                                                       |                                                           |
| Techguns                                 | techguns:grimreaper                                |    5216 |        0 |    false | Grim Reaper                                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:guidedmissilelauncher                     |    5239 |        0 |    false | Guided Missile-Launcher                                      |                             |                                                       |                                                           |
| Techguns                                 | techguns:handcannon                                |    5202 |        0 |    false | Hand Cannon                                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:hazmat_boots                              |    5161 |        0 |    false | Hazmat Suit Boots                                            |                             |                                                       |                                                           |
| Techguns                                 | techguns:hazmat_chestplate                         |    5159 |        0 |    false | Hazmat Suit Chestplate                                       |                             |                                                       |                                                           |
| Techguns                                 | techguns:hazmat_helmet                             |    5158 |        0 |    false | Hazmat Suit Helmet                                           |                             |                                                       |                                                           |
| Techguns                                 | techguns:hazmat_leggings                           |    5160 |        0 |    false | Hazmat Suit Leggings                                         |                             |                                                       |                                                           |
| Techguns                                 | techguns:item_bunkerdoor                           |    5139 |        0 |    false | Bunker Door                                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:item_door3x3                              |    5138 |        0 |     true | Techdoor                                                     |                             |                                                       |                                                           |
| Techguns                                 | techguns:item_door3x3                              |    5138 |        1 |     true | Hangar Door (Up)                                             |                             |                                                       |                                                           |
| Techguns                                 | techguns:item_door3x3                              |    5138 |        2 |     true | Hangar Door (Down)                                           |                             |                                                       |                                                           |
| Techguns                                 | techguns:item_door3x3                              |    5138 |        3 |     true | Techdoor (Nether)                                            |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |        0 |     true | Stone Bullets                                                |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |        1 |     true | Pistol Rounds                                                |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |        2 |     true | Shotgun Rounds                                               |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |        3 |     true | Rifle Rounds                                                 |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |        4 |     true | Sniper Rounds                                                |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |        5 |     true | 40mm Grenade                                                 |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |        6 |     true | Advanced Rounds                                              |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |        7 |     true | Rocket                                                       |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |        8 |     true | Rifle Rounds Stack                                           |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |        9 |     true | SMG Magazine                                                 |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       10 |     true | SMG Magazine (Empty)                                         |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       11 |     true | Pistol Magazine                                              |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       12 |     true | Pistol Magazine (Empty)                                      |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       13 |     true | Assault Rifle Magazine                                       |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       14 |     true | Assault Rifle Magazine (Empty)                               |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       15 |     true | LMG Magazine                                                 |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       16 |     true | LMG Magazine (Empty)                                         |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       17 |     true | Minigun Ammo Drum                                            |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       18 |     true | Minigun Ammo Drum (Empty)                                    |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       19 |     true | AS50 Magazine                                                |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       20 |     true | AS50 Magazine (Empty)                                        |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       21 |     true | Advanced Magazine                                            |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       22 |     true | Advanced Magazine (Empty)                                    |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       23 |     true | Compressed Air Tank                                          |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       24 |     true | Compressed Air Tank (Empty)                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       25 |     true | Bio Tank                                                     |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       26 |     true | Bio Tank (Empty)                                             |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       27 |     true | Fuel Tank                                                    |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       28 |     true | Fuel Tank (Empty)                                            |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       29 |     true | Energy Cell                                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       30 |     true | Energy Cell (Empty)                                          |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       31 |     true | Nuclear Power Cell                                           |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       32 |     true | Nuclear Power Cell (Depleted)                                |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       33 |     true | Iron Receiver                                                |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       34 |     true | Steel Receiver                                               |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       35 |     true | Hardened Receiver                                            |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       36 |     true | Carbon Receiver                                              |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       37 |     true | Stone Barrel                                                 |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       38 |     true | Iron Barrel                                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       39 |     true | Hardened Barrel                                              |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       40 |     true | Carbon Barrel                                                |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       41 |     true | Laser Barrel                                                 |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       42 |     true | Wooden Gun Stock                                             |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       43 |     true | Plastic Gun Stock                                            |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       44 |     true | Carbon Gun Stock                                             |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       45 |     true | Steam Armor Plating                                          |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       46 |     true | Iron Plate                                                   |                             |                                                       | plateIron                                                 |
| Techguns                                 | techguns:itemshared                                |    5127 |       47 |     true | Copper Plate                                                 |                             |                                                       | plateCopper                                               |
| Techguns                                 | techguns:itemshared                                |    5127 |       48 |     true | Tin Plate                                                    |                             |                                                       | plateTin                                                  |
| Techguns                                 | techguns:itemshared                                |    5127 |       49 |     true | Bronze Plate                                                 |                             |                                                       | plateBronze                                               |
| Techguns                                 | techguns:itemshared                                |    5127 |       50 |     true | Steel Plate                                                  |                             |                                                       | plateSteel                                                |
| Techguns                                 | techguns:itemshared                                |    5127 |       51 |     true | Obsidian Steel Plate                                         |                             |                                                       | plateObsidianSteel                                        |
| Techguns                                 | techguns:itemshared                                |    5127 |       52 |     true | Lead Plate                                                   |                             |                                                       | plateLead                                                 |
| Techguns                                 | techguns:itemshared                                |    5127 |       53 |     true | Carbon Plate                                                 |                             |                                                       | plateCarbon                                               |
| Techguns                                 | techguns:itemshared                                |    5127 |       54 |     true | Titanium Plate                                               |                             |                                                       | plateTitanium                                             |
| Techguns                                 | techguns:itemshared                                |    5127 |       55 |     true | Plastic Sheet                                                |                             |                                                       | sheetPlastic                                              |
| Techguns                                 | techguns:itemshared                                |    5127 |       56 |     true | Rubber Bar                                                   |                             |                                                       | itemRubber                                                |
| Techguns                                 | techguns:itemshared                                |    5127 |       57 |     true | Mechanical Parts (Iron)                                      |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       58 |     true | Mechanical Parts (Hardened)                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       59 |     true | Mechanical Parts (Carbon)                                    |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       60 |     true | Heavy Cloth                                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       61 |     true | Bio Mass                                                     |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       62 |     true | Copper Wire                                                  |                             |                                                       | wireCopper                                                |
| Techguns                                 | techguns:itemshared                                |    5127 |       63 |     true | Gold Wire                                                    |                             |                                                       | wireGold                                                  |
| Techguns                                 | techguns:itemshared                                |    5127 |       64 |     true | Carbon Fibers                                                |                             |                                                       | fiberCarbon                                               |
| Techguns                                 | techguns:itemshared                                |    5127 |       65 |     true | Circuit Board                                                |                             |                                                       | circuitBasic                                              |
| Techguns                                 | techguns:itemshared                                |    5127 |       66 |     true | Elite Circuit Board                                          |                             |                                                       | circuitElite                                              |
| Techguns                                 | techguns:itemshared                                |    5127 |       67 |     true | Power Armor Plating                                          |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       68 |     true | Coil                                                         |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       69 |     true | Cybernetic Parts                                             |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       70 |     true | Electric Engine                                              |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       71 |     true | Laser Focus                                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       72 |     true | Pump Mechanism                                               |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       73 |     true | Rad Emitter                                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       74 |     true | Sonic Emitter                                                |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       75 |     true | TGX                                                          |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       76 |     true | Nether Charge                                                |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       77 |     true | Treated Leather                                              |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       78 |     true | Titanium Ore                                                 |                             |                                                       | oreTitanium                                               |
| Techguns                                 | techguns:itemshared                                |    5127 |       84 |     true | Obsidian Steel Ingot                                         |                             |                                                       | ingotObsidianSteel                                        |
| Techguns                                 | techguns:itemshared                                |    5127 |       85 |     true | Titanium Ingot                                               |                             |                                                       | ingotTitanium                                             |
| Techguns                                 | techguns:itemshared                                |    5127 |       89 |     true | Gas Mask Filter                                              |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       90 |     true | Glider Backpack                                              |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       91 |     true | Glider Wing                                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       92 |     true | Anti Gravity Core                                            |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       93 |     true | Oxygen Mask                                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       94 |     true | Machine Upgrade (Stack Operation)                            |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |       95 |     true | Raw Rubber                                                   |                             |                                                       | itemRawRubber                                             |
| Techguns                                 | techguns:itemshared                                |    5127 |       96 |     true | Raw Plastic                                                  |                             |                                                       | rawPlastic                                                |
| Techguns                                 | techguns:itemshared                                |    5127 |       97 |     true | Yellowcake                                                   |                             |                                                       | dustUranium                                               |
| Techguns                                 | techguns:itemshared                                |    5127 |       98 |     true | Enriched Uranium                                             |                             |                                                       | ingotUraniumEnriched                                      |
| Techguns                                 | techguns:itemshared                                |    5127 |       99 |     true | Turret Armor (Iron)                                          |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      100 |     true | Turret Armor (Steel)                                         |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      101 |     true | Turret Armor (Obsidian Steel)                                |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      102 |     true | Turret Armor (Carbon)                                        |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      103 |     true | Quartz Rod                                                   |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      104 |     true | Reaction Chamber Heatray Focus                               |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      105 |     true | Reaction Chamber UV Emitter                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      106 |     true | §6Shotgun Rounds (Incediary)                                 |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      107 |     true | §6AS50 Magazine (Incediary)                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      108 |     true | §6Sniper Rounds (Incediary)                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      109 |     true | §6Pistol Rounds (Incediary)                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      110 |     true | §6Rifle Rounds (Incediary)                                   |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      111 |     true | §6Rifle Rounds Stack (Incediary)                             |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      112 |     true | §6SMG Magazine (Incediary)                                   |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      113 |     true | §6Pistol Magazine (Incediary)                                |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      114 |     true | §6Minigun Ammo Drum (Incediary)                              |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      115 |     true | §6Assault Rifle Magazine (Incendiary)                        |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      116 |     true | §6LMG Magazine (Incendiary)                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      117 |     true | Rocket (Tactical Nuke)                                       |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      118 |     true | Small Nuclear Warhead                                        |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      119 |     true | Mining Drill (Obsidian)                                      |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      120 |     true | Mining Drill (Carbon)                                        |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      121 |     true | Powerhammer Head (Obsidian)                                  |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      122 |     true | Powerhammer Head (Carbon)                                    |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      123 |     true | Chainsaw Blades (Obsidian)                                   |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      124 |     true | Chainsaw Blades (Carbon)                                     |                             |                                                       |                                                           |
| Techguns                                 | techguns:itemshared                                |    5127 |      125 |     true | Redstone Battery                                             |                             |                                                       |                                                           |
